method,W,p_value,normal
KPCA_5_Spectral_n_clusters5_affinitynearest_neighbors_random_state42,0.7049560156141537,1.0167786235873614e-08,False
KPCA_5_GMM_n_components6_covariance_typefull_random_state42,0.914252225268582,0.0014706874930056053,False
KPCA_5_Agglomerative_n_clusters6_linkageward,0.9551083690986493,0.055507412045702975,True
KPCA_5_KMeans_n_clusters6_n_init10_random_state42,0.9143758620146507,0.001485502917030683,False
KPCA_5_Spectral_n_clusters6_affinitynearest_neighbors_random_state42,0.7663314249931599,1.595955004347482e-07,False
KPCA_5_GMM_n_components7_covariance_typefull_random_state42,0.9623604072446132,0.11163295821875605,True
KPCA_5_Agglomerative_n_clusters7_linkageward,0.9850559610026295,0.7740092088359648,True
KPCA_5_KMeans_n_clusters7_n_init10_random_state42,0.9570769100842723,0.06706428672463914,True
KPCA_5_Spectral_n_clusters7_affinitynearest_neighbors_random_state42,0.774295716007002,2.354655834651789e-07,False
KPCA_5_GMM_n_components8_covariance_typefull_random_state42,0.9883719266228688,0.9009827873493665,True
KPCA_5_Agglomerative_n_clusters8_linkageward,0.9657675717304918,0.15492448911204734,True
KPCA_5_KMeans_n_clusters8_n_init10_random_state42,0.9773742515913749,0.44731465293330613,True
KPCA_5_Spectral_n_clusters8_affinitynearest_neighbors_random_state42,0.89331196544468,0.0002910971787971742,False
KPCA_5_GMM_n_components9_covariance_typefull_random_state42,0.9810633817173793,0.5976002228437338,True
KPCA_5_Agglomerative_n_clusters9_linkageward,0.9809327750446016,0.5919181908695916,True
KPCA_5_KMeans_n_clusters9_n_init10_random_state42,0.9607240815799147,0.09532750088365673,True
KPCA_5_Spectral_n_clusters9_affinitynearest_neighbors_random_state42,0.9251372733919948,0.003634245282443163,False
KPCA_5_GMM_n_components10_covariance_typefull_random_state42,0.9714594198789908,0.265091207114978,True
KPCA_5_Agglomerative_n_clusters10_linkageward,0.9831032553270026,0.6880074656672605,True
KPCA_5_KMeans_n_clusters10_n_init10_random_state42,0.9805447796501259,0.575157823536502,True
KPCA_5_Spectral_n_clusters10_affinitynearest_neighbors_random_state42,0.8612707845077834,3.169300336345797e-05,False
KPCA_6_DBSCAN_eps0.1_min_samples5,0.9708748563506072,0.25112094354135384,True
KPCA_6_DBSCAN_eps0.2_min_samples5,0.9685412360766973,0.211712760245603,True
KPCA_6_DBSCAN_eps0.30000000000000004_min_samples5,,,False
KPCA_6_DBSCAN_eps0.4_min_samples5,,,False
KPCA_6_DBSCAN_eps0.5_min_samples5,,,False
KPCA_6_DBSCAN_eps0.6000000000000001_min_samples5,,,False
KPCA_6_DBSCAN_eps0.7000000000000001_min_samples5,,,False
KPCA_6_DBSCAN_eps0.8_min_samples5,,,False
KPCA_6_DBSCAN_eps0.9_min_samples5,,,False
KPCA_6_DBSCAN_eps1.0_min_samples5,,,False
KPCA_6_GMM_n_components2_covariance_typefull_random_state42,0.6342765993733721,6.511595442828497e-10,False
KPCA_6_Agglomerative_n_clusters2_linkageward,0.9810009197071832,0.5948804387747261,True
KPCA_6_KMeans_n_clusters2_n_init10_random_state42,0.9649959603875091,0.1438738578323228,True
KPCA_6_Spectral_n_clusters2_affinitynearest_neighbors_random_state42,0.6126579370376524,3.0160561163184965e-10,False
KPCA_6_GMM_n_components3_covariance_typefull_random_state42,0.705546047810997,1.0421601487959307e-08,False
KPCA_6_Agglomerative_n_clusters3_linkageward,0.9650878828753753,0.14514908819689598,True
KPCA_6_KMeans_n_clusters3_n_init10_random_state42,0.9851700481597183,0.778892768363717,True
KPCA_6_Spectral_n_clusters3_affinitynearest_neighbors_random_state42,0.7292647650728712,2.8855568983292995e-08,False
KPCA_6_GMM_n_components4_covariance_typefull_random_state42,0.9003841670048851,0.0004947346509193922,False
KPCA_6_Agglomerative_n_clusters4_linkageward,0.9703739563610178,0.23968007220831716,True
KPCA_6_KMeans_n_clusters4_n_init10_random_state42,0.9825513580506112,0.6633655075175621,True
KPCA_6_Spectral_n_clusters4_affinitynearest_neighbors_random_state42,0.7780249388514157,2.833080122068584e-07,False
KPCA_6_GMM_n_components5_covariance_typefull_random_state42,0.949404271788161,0.0322473481884779,False
KPCA_6_Agglomerative_n_clusters5_linkageward,0.9845967422519426,0.7541376226059866,True
KPCA_6_KMeans_n_clusters5_n_init10_random_state42,0.9797288123575002,0.5405826841281295,True
KPCA_6_Spectral_n_clusters5_affinitynearest_neighbors_random_state42,0.7415325358335032,4.996301645776005e-08,False
KPCA_6_GMM_n_components6_covariance_typefull_random_state42,0.8957342575148853,0.0003484467840441061,False
KPCA_6_Agglomerative_n_clusters6_linkageward,0.9758927220163358,0.3944607347296646,True
KPCA_6_KMeans_n_clusters6_n_init10_random_state42,0.988012589699847,0.8891964467516517,True
KPCA_6_Spectral_n_clusters6_affinitynearest_neighbors_random_state42,0.8997347263917511,0.00047089471957948196,False
KPCA_6_GMM_n_components7_covariance_typefull_random_state42,0.8915056527411349,0.00025487348472639143,False
KPCA_6_Agglomerative_n_clusters7_linkageward,0.9630512497085476,0.11932190705282049,True
KPCA_6_KMeans_n_clusters7_n_init10_random_state42,0.9746229417219892,0.35301876266571414,True
KPCA_6_Spectral_n_clusters7_affinitynearest_neighbors_random_state42,0.9385538777054984,0.011814727201266783,False
KPCA_6_GMM_n_components8_covariance_typefull_random_state42,0.942012354957655,0.016195324062867607,False
KPCA_6_Agglomerative_n_clusters8_linkageward,0.9629773244216964,0.11847474697662698,True
KPCA_6_KMeans_n_clusters8_n_init10_random_state42,0.9411110644042441,0.014910931797922572,False
KPCA_6_Spectral_n_clusters8_affinitynearest_neighbors_random_state42,0.9025103374669019,0.0005821326732968688,False
KPCA_6_GMM_n_components9_covariance_typefull_random_state42,0.9833073075235518,0.6971152793340678,True
KPCA_6_Agglomerative_n_clusters9_linkageward,0.947628784923199,0.02728407368994264,False
KPCA_6_KMeans_n_clusters9_n_init10_random_state42,0.9231226842572873,0.003063395384957118,False
KPCA_6_Spectral_n_clusters9_affinitynearest_neighbors_random_state42,0.9484770657549831,0.029548370012381923,False
KPCA_6_GMM_n_components10_covariance_typefull_random_state42,0.9671310371720573,0.1764810480356262,True
KPCA_6_Agglomerative_n_clusters10_linkageward,0.9379928376239031,0.01123036100985899,False
KPCA_6_KMeans_n_clusters10_n_init10_random_state42,0.9078240563715758,0.0008801055342006602,False
KPCA_6_Spectral_n_clusters10_affinitynearest_neighbors_random_state42,0.9647851685587646,0.14099056790422157,True
KPCA_7_DBSCAN_eps0.1_min_samples5,0.8944904684549646,0.00031763854305154007,False
KPCA_7_DBSCAN_eps0.2_min_samples5,0.9344069281083207,0.00814434660894869,False
KPCA_7_DBSCAN_eps0.30000000000000004_min_samples5,0.9849813170738663,0.7653554740357665,True
KPCA_7_DBSCAN_eps0.4_min_samples5,,,False
KPCA_7_DBSCAN_eps0.5_min_samples5,,,False
KPCA_7_DBSCAN_eps0.6000000000000001_min_samples5,,,False
KPCA_7_DBSCAN_eps0.7000000000000001_min_samples5,,,False
KPCA_7_DBSCAN_eps0.8_min_samples5,,,False
KPCA_7_DBSCAN_eps0.9_min_samples5,,,False
KPCA_7_DBSCAN_eps1.0_min_samples5,,,False
KPCA_7_GMM_n_components2_covariance_typefull_random_state42,0.6698530740606361,2.47479535327871e-09,False
KPCA_7_Agglomerative_n_clusters2_linkageward,0.9625901492591885,0.11413394022499666,True
KPCA_7_KMeans_n_clusters2_n_init10_random_state42,0.9811020469904442,0.599285960266631,True
KPCA_7_Spectral_n_clusters2_affinitynearest_neighbors_random_state42,0.45522968227876415,2.3075784703006444e-12,False
KPCA_7_GMM_n_components3_covariance_typefull_random_state42,0.605489481849049,2.351655077254701e-10,False
KPCA_7_Agglomerative_n_clusters3_linkageward,0.9827029856071344,0.670132547207227,True
KPCA_7_KMeans_n_clusters3_n_init10_random_state42,0.9849395373101643,0.7690023719239183,True
KPCA_7_Spectral_n_clusters3_affinitynearest_neighbors_random_state42,0.6601306637645608,1.7027220364454534e-09,False
KPCA_7_GMM_n_components4_covariance_typefull_random_state42,0.94954937118658,0.032692267528093046,False
KPCA_7_Agglomerative_n_clusters4_linkageward,0.9811843979605969,0.6028816146417109,True
KPCA_7_KMeans_n_clusters4_n_init10_random_state42,0.9821537126809798,0.645652667763138,True
KPCA_7_Spectral_n_clusters4_affinitynearest_neighbors_random_state42,0.838817260813936,7.809818819210036e-06,False
KPCA_7_GMM_n_components5_covariance_typefull_random_state42,0.9110524948698413,0.0011368727380016927,False
KPCA_7_Agglomerative_n_clusters5_linkageward,0.9826653646724914,0.6684531215155711,True
KPCA_7_KMeans_n_clusters5_n_init10_random_state42,0.9923544701259829,0.9854225764442182,True
KPCA_7_Spectral_n_clusters5_affinitynearest_neighbors_random_state42,0.7663842976884081,1.6000381128696895e-07,False
KPCA_7_GMM_n_components6_covariance_typefull_random_state42,0.9352109475471222,0.008748852441059659,False
KPCA_7_Agglomerative_n_clusters6_linkageward,0.9855543063158566,0.7951569465080155,True
KPCA_7_KMeans_n_clusters6_n_init10_random_state42,0.9871311310285565,0.8579033174855517,True
KPCA_7_Spectral_n_clusters6_affinitynearest_neighbors_random_state42,0.7905622144174205,5.3509061289488e-07,False
KPCA_7_GMM_n_components7_covariance_typefull_random_state42,0.9607826102322347,0.09586753332970051,True
KPCA_7_Agglomerative_n_clusters7_linkageward,0.9803449508729514,0.5666014446625532,True
KPCA_7_KMeans_n_clusters7_n_init10_random_state42,0.9781347070032687,0.47626161635293174,True
KPCA_7_Spectral_n_clusters7_affinitynearest_neighbors_random_state42,0.8889490392784573,0.00021153930432614516,False
KPCA_7_GMM_n_components8_covariance_typefull_random_state42,0.9850078932822653,0.7719448079417259,True
KPCA_7_Agglomerative_n_clusters8_linkageward,0.9321141968778682,0.0066496497369230535,False
KPCA_7_KMeans_n_clusters8_n_init10_random_state42,0.9820028470666998,0.6389513144253736,True
KPCA_7_Spectral_n_clusters8_affinitynearest_neighbors_random_state42,0.9719222860500611,0.2766382912133179,True
KPCA_7_GMM_n_components9_covariance_typefull_random_state42,0.9836186196633997,0.7109868326964598,True
KPCA_7_Agglomerative_n_clusters9_linkageward,0.9820455718600996,0.6408478339843453,True
KPCA_7_KMeans_n_clusters9_n_init10_random_state42,0.8994794342539113,0.0004618587997149815,False
KPCA_7_Spectral_n_clusters9_affinitynearest_neighbors_random_state42,0.9588540368036745,0.0795889824390345,True
KPCA_7_GMM_n_components10_covariance_typefull_random_state42,0.9888965804068264,0.9170705865561493,True
KPCA_7_Agglomerative_n_clusters10_linkageward,0.9427484323673516,0.017329849994550957,False
KPCA_7_KMeans_n_clusters10_n_init10_random_state42,0.8714824617717285,6.232914250077528e-05,False
KPCA_7_Spectral_n_clusters10_affinitynearest_neighbors_random_state42,0.9719545623273494,0.2774597574618248,True
KPCA_8_DBSCAN_eps0.1_min_samples5,0.9527919672837771,0.04447649719771355,False
KPCA_8_DBSCAN_eps0.2_min_samples5,0.9795133593078841,0.531624730855548,True
KPCA_8_DBSCAN_eps0.30000000000000004_min_samples5,0.5080608503318795,9.423527044220021e-07,False
KPCA_8_DBSCAN_eps0.4_min_samples5,,,False
KPCA_8_DBSCAN_eps0.5_min_samples5,,,False
KPCA_8_DBSCAN_eps0.6000000000000001_min_samples5,,,False
KPCA_8_DBSCAN_eps0.7000000000000001_min_samples5,,,False
KPCA_8_DBSCAN_eps0.8_min_samples5,,,False
KPCA_8_DBSCAN_eps0.9_min_samples5,,,False
KPCA_8_DBSCAN_eps1.0_min_samples5,,,False
KPCA_8_GMM_n_components2_covariance_typefull_random_state42,0.6873565635481791,4.942677583771258e-09,False
KPCA_8_Agglomerative_n_clusters2_linkageward,0.9711310242393668,0.2571599105835734,True
KPCA_8_KMeans_n_clusters2_n_init10_random_state42,0.4607227249332494,2.687122201701985e-12,False
KPCA_8_Spectral_n_clusters2_affinitynearest_neighbors_random_state42,0.6052746266503907,2.334291600397308e-10,False
KPCA_8_GMM_n_components3_covariance_typefull_random_state42,0.5814821783889494,1.0443105381257233e-10,False
KPCA_8_Agglomerative_n_clusters3_linkageward,0.8969659018066907,0.0003820854880346945,False
KPCA_8_KMeans_n_clusters3_n_init10_random_state42,0.9722343802427299,0.2846713864998479,True
KPCA_8_Spectral_n_clusters3_affinitynearest_neighbors_random_state42,0.7685974615494484,1.781221335609821e-07,False
KPCA_8_GMM_n_components4_covariance_typefull_random_state42,0.8739920460566073,7.390409808314603e-05,False
KPCA_8_Agglomerative_n_clusters4_linkageward,0.9623424741981648,0.11144003786086662,True
KPCA_8_KMeans_n_clusters4_n_init10_random_state42,0.9689318873031121,0.20934614392315207,True
KPCA_8_Spectral_n_clusters4_affinitynearest_neighbors_random_state42,0.9119208292731861,0.0012186897991879483,False
KPCA_8_GMM_n_components5_covariance_typefull_random_state42,0.9212805282997625,0.002623887112907225,False
KPCA_8_Agglomerative_n_clusters5_linkageward,0.979853501592317,0.5458013101172263,True
KPCA_8_KMeans_n_clusters5_n_init10_random_state42,0.9383257405622345,0.011573352046070526,False
KPCA_8_Spectral_n_clusters5_affinitynearest_neighbors_random_state42,0.8540197320968533,1.9912747483066774e-05,False
KPCA_8_GMM_n_components6_covariance_typefull_random_state42,0.9134215874145483,0.0013751127315244495,False
KPCA_8_Agglomerative_n_clusters6_linkageward,0.9736432757393143,0.32348963021459703,True
KPCA_8_KMeans_n_clusters6_n_init10_random_state42,0.9803418155444763,0.5664676300602823,True
KPCA_8_Spectral_n_clusters6_affinitynearest_neighbors_random_state42,0.8836206868603251,0.00014436897185399027,False
KPCA_8_GMM_n_components7_covariance_typefull_random_state42,0.9797027110309674,0.5394934153321757,True
KPCA_8_Agglomerative_n_clusters7_linkageward,0.9599902513805592,0.08880953200758979,True
KPCA_8_KMeans_n_clusters7_n_init10_random_state42,0.9656830948393929,0.15367572063519694,True
KPCA_8_Spectral_n_clusters7_affinitynearest_neighbors_random_state42,0.94112396842138,0.014928549602964674,False
KPCA_8_GMM_n_components8_covariance_typefull_random_state42,0.953274291781253,0.04657158404760135,False
KPCA_8_Agglomerative_n_clusters8_linkageward,0.9773378545052862,0.4459593649231409,True
KPCA_8_KMeans_n_clusters8_n_init10_random_state42,0.9702186071004097,0.23622894197746286,True
KPCA_8_Spectral_n_clusters8_affinitynearest_neighbors_random_state42,0.8849755580904519,0.0001589700315421979,False
KPCA_8_GMM_n_components9_covariance_typefull_random_state42,0.982418546053599,0.6574429782656273,True
KPCA_8_Agglomerative_n_clusters9_linkageward,0.9749423951284328,0.36310684873312465,True
KPCA_8_KMeans_n_clusters9_n_init10_random_state42,0.9719460174591275,0.27724207329246137,True
KPCA_8_Spectral_n_clusters9_affinitynearest_neighbors_random_state42,0.9282594507406551,0.004751112617345399,False
KPCA_8_GMM_n_components10_covariance_typefull_random_state42,0.9770175886608491,0.4341553979762428,True
KPCA_8_Agglomerative_n_clusters10_linkageward,0.863582581645834,3.68521821263809e-05,False
KPCA_8_KMeans_n_clusters10_n_init10_random_state42,0.7642606569254864,1.444373857904318e-07,False
KPCA_8_Spectral_n_clusters10_affinitynearest_neighbors_random_state42,0.8945093044981054,0.0003180829809784114,False
KPCA_9_DBSCAN_eps0.1_min_samples5,0.958301285784677,0.0754584283745514,True
KPCA_9_DBSCAN_eps0.2_min_samples5,0.9250024222425047,0.0035927348898640867,False
KPCA_9_DBSCAN_eps0.30000000000000004_min_samples5,0.836424139811152,8.08350864076075e-06,False
KPCA_9_DBSCAN_eps0.4_min_samples5,,,False
KPCA_9_DBSCAN_eps0.5_min_samples5,,,False
KPCA_9_DBSCAN_eps0.6000000000000001_min_samples5,,,False
KPCA_9_DBSCAN_eps0.7000000000000001_min_samples5,,,False
KPCA_9_DBSCAN_eps0.8_min_samples5,,,False
KPCA_9_DBSCAN_eps0.9_min_samples5,,,False
KPCA_9_DBSCAN_eps1.0_min_samples5,,,False
KPCA_9_GMM_n_components2_covariance_typefull_random_state42,0.711416706736397,1.3342353765888461e-08,False
KPCA_9_Agglomerative_n_clusters2_linkageward,0.9516256196793038,0.03980132127388347,False
KPCA_9_KMeans_n_clusters2_n_init10_random_state42,0.9754268879597408,0.3788403199501526,True
KPCA_9_Spectral_n_clusters2_affinitynearest_neighbors_random_state42,0.41236803343839723,7.288553415086223e-13,False
KPCA_9_GMM_n_components3_covariance_typefull_random_state42,0.5595770036602394,5.116178758901797e-11,False
KPCA_9_Agglomerative_n_clusters3_linkageward,0.9452715262193169,0.021889932832772088,False
KPCA_9_KMeans_n_clusters3_n_init10_random_state42,0.9752856040040208,0.37419823426143645,True
KPCA_9_Spectral_n_clusters3_affinitynearest_neighbors_random_state42,0.8007976472870736,9.146698796211221e-07,False
KPCA_9_GMM_n_components4_covariance_typefull_random_state42,0.6682211149970017,2.3230760971537375e-09,False
KPCA_9_Agglomerative_n_clusters4_linkageward,0.9739708123781938,0.33312720357869763,True
KPCA_9_KMeans_n_clusters4_n_init10_random_state42,0.9820506532552984,0.6410734632621359,True
KPCA_9_Spectral_n_clusters4_affinitynearest_neighbors_random_state42,0.9445058415775884,0.020386925194995655,False
KPCA_9_GMM_n_components5_covariance_typefull_random_state42,0.9226199743299129,0.0029362438038991385,False
KPCA_9_Agglomerative_n_clusters5_linkageward,0.9755753804911117,0.38376717539141325,True
KPCA_9_KMeans_n_clusters5_n_init10_random_state42,0.9711517356043236,0.2576537999670059,True
KPCA_9_Spectral_n_clusters5_affinitynearest_neighbors_random_state42,0.9713193070662506,0.2616809967957853,True
KPCA_9_GMM_n_components6_covariance_typefull_random_state42,0.8896307257818924,0.00022227241068212234,False
KPCA_9_Agglomerative_n_clusters6_linkageward,0.9686412850911951,0.2036802876327384,True
KPCA_9_KMeans_n_clusters6_n_init10_random_state42,0.9835837130543853,0.7094334645291578,True
KPCA_9_Spectral_n_clusters6_affinitynearest_neighbors_random_state42,0.9671109016298144,0.1761427834979429,True
KPCA_9_GMM_n_components7_covariance_typefull_random_state42,0.8890547197695426,0.00021316666024647342,False
KPCA_9_Agglomerative_n_clusters7_linkageward,0.9662932950121692,0.1629186491809812,True
KPCA_9_KMeans_n_clusters7_n_init10_random_state42,0.9751316987463412,0.3691920693010181,True
KPCA_9_Spectral_n_clusters7_affinitynearest_neighbors_random_state42,0.9201525408002672,0.002388049098092489,False
KPCA_9_GMM_n_components8_covariance_typefull_random_state42,0.8332499516102985,5.6109369113476025e-06,False
KPCA_9_Agglomerative_n_clusters8_linkageward,0.9764242537825595,0.4128718152794699,True
KPCA_9_KMeans_n_clusters8_n_init10_random_state42,0.9794188788932587,0.5277208906345136,True
KPCA_9_Spectral_n_clusters8_affinitynearest_neighbors_random_state42,0.9313973639062977,0.006243865327626378,False
KPCA_9_GMM_n_components9_covariance_typefull_random_state42,0.9193158617347463,0.00222762285002341,False
KPCA_9_Agglomerative_n_clusters9_linkageward,0.9619230872668432,0.10702145837420578,True
KPCA_9_KMeans_n_clusters9_n_init10_random_state42,0.9791358577640475,0.5161188377719961,True
KPCA_9_Spectral_n_clusters9_affinitynearest_neighbors_random_state42,0.8567237327910653,2.3646564314396563e-05,False
KPCA_9_GMM_n_components10_covariance_typefull_random_state42,0.916483634152055,0.0017638693191893418,False
KPCA_9_Agglomerative_n_clusters10_linkageward,0.9802854918128948,0.5640661040105046,True
KPCA_9_KMeans_n_clusters10_n_init10_random_state42,0.9768092086807152,0.4265934193280704,True
KPCA_9_Spectral_n_clusters10_affinitynearest_neighbors_random_state42,0.927468665124381,0.004437722046935232,False
KPCA_10_DBSCAN_eps0.1_min_samples5,0.9843380187969482,0.7428137940970658,True
KPCA_10_DBSCAN_eps0.2_min_samples5,0.9751053576899062,0.368340547714443,True
KPCA_10_DBSCAN_eps0.30000000000000004_min_samples5,0.9822171983394814,0.6484762225286684,True
KPCA_10_DBSCAN_eps0.4_min_samples5,,,False
KPCA_10_DBSCAN_eps0.5_min_samples5,,,False
KPCA_10_DBSCAN_eps0.6000000000000001_min_samples5,,,False
KPCA_10_DBSCAN_eps0.7000000000000001_min_samples5,,,False
KPCA_10_DBSCAN_eps0.8_min_samples5,,,False
KPCA_10_DBSCAN_eps0.9_min_samples5,,,False
KPCA_10_DBSCAN_eps1.0_min_samples5,,,False
KPCA_10_GMM_n_components2_covariance_typefull_random_state42,0.7533278672726642,8.602785311509234e-08,False
KPCA_10_Agglomerative_n_clusters2_linkageward,0.9677081853991238,0.18644327252238174,True
KPCA_10_KMeans_n_clusters2_n_init10_random_state42,0.43602179433396127,1.366277307261538e-12,False
KPCA_10_Spectral_n_clusters2_affinitynearest_neighbors_random_state42,0.5347974799052415,2.3488888455103434e-11,False
KPCA_10_GMM_n_components3_covariance_typefull_random_state42,0.6271125761214036,5.02915986995077e-10,False
KPCA_10_Agglomerative_n_clusters3_linkageward,0.94660169120945,0.024781351327393328,False
KPCA_10_KMeans_n_clusters3_n_init10_random_state42,0.9751973497368429,0.3713210821321333,True
KPCA_10_Spectral_n_clusters3_affinitynearest_neighbors_random_state42,0.8296831923103942,4.554343118145603e-06,False
KPCA_10_GMM_n_components4_covariance_typefull_random_state42,0.7689995663362708,1.8163994615734195e-07,False
KPCA_10_Agglomerative_n_clusters4_linkageward,0.9864123687351795,0.8302214878199559,True
KPCA_10_KMeans_n_clusters4_n_init10_random_state42,0.980097977284602,0.5561036574961253,True
KPCA_10_Spectral_n_clusters4_affinitynearest_neighbors_random_state42,0.9196921902621581,0.002298325679937081,False
KPCA_10_GMM_n_components5_covariance_typefull_random_state42,0.7979336018678125,7.859884495626032e-07,False
KPCA_10_Agglomerative_n_clusters5_linkageward,0.9859306337251236,0.8107707712373688,True
KPCA_10_KMeans_n_clusters5_n_init10_random_state42,0.9881974149381114,0.8953338370296682,True
KPCA_10_Spectral_n_clusters5_affinitynearest_neighbors_random_state42,0.9268738643284172,0.0042163860727845275,False
KPCA_10_GMM_n_components6_covariance_typefull_random_state42,0.9038748811002049,0.0006467182062777962,False
KPCA_10_Agglomerative_n_clusters6_linkageward,0.9884007963888817,0.9019033345233418,True
KPCA_10_KMeans_n_clusters6_n_init10_random_state42,0.9765250016681167,0.4164316594350566,True
KPCA_10_Spectral_n_clusters6_affinitynearest_neighbors_random_state42,0.9792988267602157,0.5227824582417331,True
KPCA_10_GMM_n_components7_covariance_typefull_random_state42,0.9291665261490312,0.005139503863389,False
KPCA_10_Agglomerative_n_clusters7_linkageward,0.9910066759982507,0.9667567482153413,True
KPCA_10_KMeans_n_clusters7_n_init10_random_state42,0.9664682455703772,0.1656658326764959,True
KPCA_10_Spectral_n_clusters7_affinitynearest_neighbors_random_state42,0.930830339717049,0.005941361751983804,False
KPCA_10_GMM_n_components8_covariance_typefull_random_state42,0.8807262124733549,0.00011772314567344656,False
KPCA_10_Agglomerative_n_clusters8_linkageward,0.9833518576073416,0.6991024865337672,True
KPCA_10_KMeans_n_clusters8_n_init10_random_state42,0.9441357315681338,0.01969934624148404,False
KPCA_10_Spectral_n_clusters8_affinitynearest_neighbors_random_state42,0.971781369285926,0.2730767801612186,True
KPCA_10_GMM_n_components9_covariance_typefull_random_state42,0.9842646487762167,0.7395885357922082,True
KPCA_10_Agglomerative_n_clusters9_linkageward,0.9786298804766744,0.495736806234488,True
KPCA_10_KMeans_n_clusters9_n_init10_random_state42,0.9719241020034433,0.27668445247357404,True
KPCA_10_Spectral_n_clusters9_affinitynearest_neighbors_random_state42,0.979334557929368,0.524249685921097,True
KPCA_10_GMM_n_components10_covariance_typefull_random_state42,0.9558881905194928,0.05982118763834443,True
KPCA_10_Agglomerative_n_clusters10_linkageward,0.9841229084293462,0.7333423505499559,True
KPCA_10_KMeans_n_clusters10_n_init10_random_state42,0.9652459891748081,0.1473682022161509,True
KPCA_10_Spectral_n_clusters10_affinitynearest_neighbors_random_state42,0.9835894020594333,0.7096866698513278,True
UMAP_2_DBSCAN_eps0.1_min_samples5,0.9698647675846828,0.22853668067709135,True
UMAP_2_DBSCAN_eps0.2_min_samples5,0.9844993430015978,0.7498842005044646,True
UMAP_2_DBSCAN_eps0.30000000000000004_min_samples5,0.9788081879139094,0.5028653368539661,True
UMAP_2_DBSCAN_eps0.4_min_samples5,0.9014997600604305,0.0005387152798268368,False
UMAP_2_DBSCAN_eps0.5_min_samples5,0.9718046545897363,0.2736624932983135,True
UMAP_2_DBSCAN_eps0.6000000000000001_min_samples5,0.9800808708148032,0.5553798297944663,True
UMAP_2_DBSCAN_eps0.7000000000000001_min_samples5,0.9785512216663661,0.4926112972755439,True
UMAP_2_DBSCAN_eps0.8_min_samples5,0.9716669689899594,0.2702152000882028,True
UMAP_2_DBSCAN_eps0.9_min_samples5,0.9666060957211366,0.16786167479253647,True
UMAP_2_DBSCAN_eps1.0_min_samples5,0.9423642391624305,0.016727687946558843,False
UMAP_2_GMM_n_components2_covariance_typefull_random_state42,0.9825477748769926,0.6632056554368904,True
UMAP_2_Agglomerative_n_clusters2_linkageward,0.9820410573804876,0.6406473898245577,True
UMAP_2_KMeans_n_clusters2_n_init10_random_state42,0.9776215298594766,0.45659614873253396,True
UMAP_2_Spectral_n_clusters2_affinitynearest_neighbors_random_state42,0.7912001067385466,5.530178126993748e-07,False
UMAP_2_GMM_n_components3_covariance_typefull_random_state42,0.9730548299176002,0.3067609775457058,True
UMAP_2_Agglomerative_n_clusters3_linkageward,0.9546933356485433,0.053342452233487006,True
UMAP_2_KMeans_n_clusters3_n_init10_random_state42,0.9743578487263034,0.34481936547871683,True
UMAP_2_Spectral_n_clusters3_affinitynearest_neighbors_random_state42,0.9766973082528418,0.422571438118441,True
UMAP_2_GMM_n_components4_covariance_typefull_random_state42,0.9380289379589165,0.011267034905120318,False
UMAP_2_Agglomerative_n_clusters4_linkageward,0.9706400686592259,0.24569823801572663,True
UMAP_2_KMeans_n_clusters4_n_init10_random_state42,0.98749433878641,0.8711834874767665,True
UMAP_2_Spectral_n_clusters4_affinitynearest_neighbors_random_state42,0.9727847018608503,0.29933089668984203,True
UMAP_2_GMM_n_components5_covariance_typefull_random_state42,0.9721598808930699,0.28273553524807266,True
UMAP_2_Agglomerative_n_clusters5_linkageward,0.9664805139867751,0.16586013734899013,True
UMAP_2_KMeans_n_clusters5_n_init10_random_state42,0.9793799167435706,0.5261154342450771,True
UMAP_2_Spectral_n_clusters5_affinitynearest_neighbors_random_state42,0.9863457970947879,0.8275729607445546,True
UMAP_2_GMM_n_components6_covariance_typefull_random_state42,0.848307635508946,1.3926428360422833e-05,False
UMAP_2_Agglomerative_n_clusters6_linkageward,0.9470216441986692,0.025774536501309606,False
UMAP_2_KMeans_n_clusters6_n_init10_random_state42,0.9449722013151001,0.021289080833601925,False
UMAP_2_Spectral_n_clusters6_affinitynearest_neighbors_random_state42,0.9630638195964137,0.11946654727575372,True
UMAP_2_GMM_n_components7_covariance_typefull_random_state42,0.9750617113066453,0.36693300302643594,True
UMAP_2_Agglomerative_n_clusters7_linkageward,0.9413855403605097,0.01529040272480169,False
UMAP_2_KMeans_n_clusters7_n_init10_random_state42,0.9443062065898606,0.020012997536627622,False
UMAP_2_Spectral_n_clusters7_affinitynearest_neighbors_random_state42,0.971253253605214,0.2600869000753375,True
UMAP_2_GMM_n_components8_covariance_typefull_random_state42,0.9708230893199807,0.24991614681875446,True
UMAP_2_Agglomerative_n_clusters8_linkageward,0.926457135133446,0.0040682624672166885,False
UMAP_2_KMeans_n_clusters8_n_init10_random_state42,0.9368202857589717,0.010104725396969117,False
UMAP_2_Spectral_n_clusters8_affinitynearest_neighbors_random_state42,0.976859224751906,0.42839991060468674,True
UMAP_2_GMM_n_components9_covariance_typefull_random_state42,0.9133935579602691,0.001372004382398112,False
UMAP_2_Agglomerative_n_clusters9_linkageward,0.9018330861393684,0.0005526445529343331,False
UMAP_2_KMeans_n_clusters9_n_init10_random_state42,0.9412195322380484,0.015059701673436546,False
